class,spec,talent_id,tree,pick_rate,pick_rate_others
Warlock,Demonology,136569,공용,1.0,1.0
Warlock,Demonology,136571,공용,1.0,0.998
Warlock,Demonology,136102,공용,0.999,1.0
Warlock,Demonology,91469,공용,0.996,0.994
Warlock,Demonology,136570,공용,0.992,0.992
Warlock,Demonology,91459,공용,0.985,0.96
Warlock,Demonology,136572,공용,0.971,0.974
Warlock,Demonology,91425,공용,0.923,0.895
Warlock,Demonology,91445,공용,0.919,0.858
Warlock,Demonology,91432,공용,0.882,0.902
Warlock,Demonology,136107,공용,0.851,0.948
Warlock,Demonology,136105,공용,0.846,0.932
Warlock,Demonology,91468,공용,0.669,0.791
Warlock,Demonology,136101,공용,0.607,0.73
Warlock,Demonology,117449,미분류,0.675,0.133
Warlock,Demonology,136724,미분류,0.489,0.0
Warlock,Demonology,125835,미분류,0.469,0.0
Warlock,Demonology,136229,미분류,0.469,0.0
Warlock,Demonology,91467,미분류,0.331,0.209
Warlock,Demonology,125839,미분류,0.312,0.0
Warlock,Demonology,136738,미분류,0.302,0.276
Warlock,Demonology,118839,미분류,0.232,0.041
Warlock,Demonology,91424,미분류,0.182,0.142
Warlock,Demonology,91454,미분류,0.167,0.069
Warlock,Demonology,91440,미분류,0.165,0.11
Warlock,Demonology,125830,미분류,0.157,0.0
Warlock,Demonology,91451,미분류,0.136,0.143
Warlock,Demonology,91447,미분류,0.136,0.061
Warlock,Demonology,136721,미분류,0.099,0.0
Warlock,Demonology,135311,미분류,0.094,0.0
Warlock,Demonology,123383,미분류,0.093,0.0
Warlock,Demonology,91446,미분류,0.081,0.141
Warlock,Demonology,136104,미분류,0.047,0.089
Warlock,Demonology,123838,미분류,0.033,0.151
Warlock,Demonology,117447,미분류,0.018,0.064
Warlock,Demonology,136108,미분류,0.017,0.008
Warlock,Demonology,115459,미분류,0.015,0.006
Warlock,Demonology,91458,미분류,0.013,0.025
Warlock,Demonology,117420,미분류,0.012,0.145
Warlock,Demonology,136720,미분류,0.009,0.0
Warlock,Demonology,117445,미분류,0.004,0.0
Warlock,Demonology,91422,미분류,0.004,0.004
Warlock,Demonology,136725,미분류,0.001,0.0
Warlock,Demonology,117423,영웅,0.907,0.174
Warlock,Demonology,117427,영웅,0.907,0.174
Warlock,Demonology,117428,영웅,0.907,0.174
Warlock,Demonology,117430,영웅,0.907,0.174
Warlock,Demonology,117433,영웅,0.907,0.174
Warlock,Demonology,117440,영웅,0.907,0.174
Warlock,Demonology,117446,영웅,0.907,0.174
Warlock,Demonology,117452,영웅,0.907,0.174
Warlock,Demonology,117453,영웅,0.907,0.174
Warlock,Demonology,136090,영웅,0.907,0.174
Warlock,Demonology,136091,영웅,0.907,0.174
Warlock,Demonology,136092,영웅,0.907,0.174
Warlock,Demonology,118838,영웅,0.902,0.174
Warlock,Demonology,136100,영웅,0.783,0.651
Warlock,Demonology,136106,영웅,0.779,0.674
Warlock,Demonology,91465,영웅,0.441,0.416
Warlock,Demonology,91431,영웅,0.378,0.528
Warlock,Demonology,91457,영웅,0.342,0.299
Warlock,Demonology,136573,영웅,0.238,0.364
Warlock,Demonology,117418,영웅,0.093,0.496
Warlock,Demonology,117422,영웅,0.093,0.496
Warlock,Demonology,117429,영웅,0.093,0.496
Warlock,Demonology,117435,영웅,0.093,0.496
Warlock,Demonology,117443,영웅,0.093,0.496
Warlock,Demonology,117444,영웅,0.093,0.496
Warlock,Demonology,117448,영웅,0.093,0.496
Warlock,Demonology,117454,영웅,0.093,0.496
Warlock,Demonology,136096,영웅,0.093,0.496
Warlock,Demonology,136097,영웅,0.093,0.496
Warlock,Demonology,136098,영웅,0.093,0.496
Warlock,Demonology,123839,영웅,0.081,0.352
Warlock,Demonology,123840,영웅,0.075,0.433
Warlock,Demonology,117421,영웅,0.061,0.346
Warlock,Demonology,125834,전문화,1.0,0.0
Warlock,Demonology,125836,전문화,1.0,0.0
Warlock,Demonology,125837,전문화,1.0,0.0
Warlock,Demonology,125848,전문화,1.0,0.0
Warlock,Demonology,125850,전문화,1.0,0.0
Warlock,Demonology,125855,전문화,1.0,0.0
Warlock,Demonology,125860,전문화,1.0,0.0
Warlock,Demonology,125866,전문화,1.0,0.0
Warlock,Demonology,125869,전문화,1.0,0.0
Warlock,Demonology,135306,전문화,1.0,0.0
Warlock,Demonology,135312,전문화,1.0,0.0
Warlock,Demonology,135314,전문화,1.0,0.0
Warlock,Demonology,135319,전문화,1.0,0.0
Warlock,Demonology,136719,전문화,1.0,0.0
Warlock,Demonology,136727,전문화,1.0,0.0
Warlock,Demonology,136728,전문화,1.0,0.0
Warlock,Demonology,136978,전문화,1.0,0.0
Warlock,Demonology,136979,전문화,1.0,0.0
Warlock,Demonology,136980,전문화,1.0,0.0
Warlock,Demonology,136726,전문화,0.999,0.0
Warlock,Demonology,125854,전문화,0.997,0.0
Warlock,Demonology,135315,전문화,0.997,0.0
Warlock,Demonology,136227,전문화,0.997,0.0
Warlock,Demonology,123386,전문화,0.907,0.0
Warlock,Demonology,136730,전문화,0.907,0.0
Warlock,Demonology,135303,전문화,0.889,0.0
Warlock,Demonology,136722,전문화,0.885,0.0
Warlock,Demonology,135313,전문화,0.854,0.0
Warlock,Demonology,125838,전문화,0.688,0.0
Warlock,Demonology,125829,전문화,0.534,0.0
Warlock,Demonology,135310,전문화,0.53,0.0
Warlock,Destruction,91430,공용,1.0,1.0
Warlock,Destruction,91434,공용,1.0,1.0
Warlock,Destruction,91438,공용,1.0,1.0
Warlock,Destruction,91441,공용,1.0,1.0
Warlock,Destruction,91444,공용,1.0,0.999
Warlock,Destruction,91452,공용,1.0,1.0
Warlock,Destruction,91460,공용,1.0,1.0
Warlock,Destruction,91461,공용,1.0,1.0
Warlock,Destruction,91463,공용,1.0,1.0
Warlock,Destruction,91466,공용,1.0,1.0
Warlock,Destruction,124694,공용,1.0,1.0
Warlock,Destruction,136102,공용,1.0,0.999
Warlock,Destruction,136103,공용,1.0,1.0
Warlock,Destruction,136568,공용,1.0,1.0
Warlock,Destruction,136569,공용,1.0,1.0
Warlock,Destruction,91439,공용,0.999,0.999
Warlock,Destruction,91469,공용,0.999,0.993
Warlock,Destruction,136571,공용,0.997,0.999
Warlock,Destruction,136572,공용,0.994,0.962
Warlock,Destruction,136570,공용,0.99,0.993
Warlock,Destruction,91459,공용,0.989,0.959
Warlock,Destruction,136107,공용,0.978,0.885
Warlock,Destruction,91432,공용,0.951,0.867
Warlock,Destruction,136105,공용,0.944,0.883
Warlock,Destruction,91425,공용,0.898,0.908
Warlock,Destruction,91445,공용,0.877,0.879
Warlock,Destruction,91468,공용,0.738,0.756
Warlock,Destruction,136100,공용,0.669,0.707
Warlock,Destruction,136106,공용,0.648,0.74
Warlock,Destruction,136833,미분류,0.485,0.0
Warlock,Destruction,117419,미분류,0.473,0.004
Warlock,Destruction,91477,미분류,0.468,0.0
Warlock,Destruction,123385,미분류,0.348,0.0
Warlock,Destruction,126493,미분류,0.316,0.0
Warlock,Destruction,91494,미분류,0.289,0.0
Warlock,Destruction,123309,미분류,0.18,0.0
Warlock,Destruction,91583,미분류,0.165,0.0
Warlock,Destruction,91424,미분류,0.16,0.153
Warlock,Destruction,91446,미분류,0.123,0.119
Warlock,Destruction,118839,미분류,0.083,0.116
Warlock,Destruction,91440,미분류,0.07,0.157
Warlock,Destruction,91451,미분류,0.067,0.177
Warlock,Destruction,91447,미분류,0.065,0.097
Warlock,Destruction,134219,미분류,0.043,0.0
Warlock,Destruction,91458,미분류,0.028,0.018
Warlock,Destruction,91454,미분류,0.025,0.14
Warlock,Destruction,126494,미분류,0.024,0.0
Warlock,Destruction,136104,미분류,0.02,0.102
Warlock,Destruction,128601,미분류,0.02,0.0
Warlock,Destruction,123308,미분류,0.014,0.0
Warlock,Destruction,91499,미분류,0.006,0.0
Warlock,Destruction,115459,미분류,0.004,0.011
Warlock,Destruction,136108,미분류,0.001,0.016
Warlock,Destruction,125618,미분류,0.001,0.0
Warlock,Destruction,136101,영웅,0.843,0.612
Warlock,Destruction,91465,영웅,0.495,0.389
Warlock,Destruction,91431,영웅,0.439,0.497
Warlock,Destruction,117423,영웅,0.348,0.453
Warlock,Destruction,117427,영웅,0.348,0.453
Warlock,Destruction,117428,영웅,0.348,0.453
Warlock,Destruction,117430,영웅,0.348,0.453
Warlock,Destruction,117433,영웅,0.348,0.453
Warlock,Destruction,117440,영웅,0.348,0.453
Warlock,Destruction,117446,영웅,0.348,0.453
Warlock,Destruction,117452,영웅,0.348,0.453
Warlock,Destruction,117453,영웅,0.348,0.453
Warlock,Destruction,118838,영웅,0.348,0.451
Warlock,Destruction,136090,영웅,0.348,0.453
Warlock,Destruction,136091,영웅,0.348,0.453
Warlock,Destruction,136092,영웅,0.348,0.453
Warlock,Destruction,136738,영웅,0.29,0.282
Warlock,Destruction,136573,영웅,0.281,0.342
Warlock,Destruction,117449,영웅,0.265,0.337
Warlock,Destruction,91467,영웅,0.262,0.244
Warlock,Destruction,91457,영웅,0.255,0.342
Warlock,Destruction,91478,전문화,1.0,0.0
Warlock,Destruction,91482,전문화,1.0,0.0
Warlock,Destruction,91496,전문화,1.0,0.0
Warlock,Destruction,91502,전문화,1.0,0.0
Warlock,Destruction,91584,전문화,1.0,0.0
Warlock,Destruction,91589,전문화,1.0,0.0
Warlock,Destruction,91590,전문화,1.0,0.0
Warlock,Destruction,91591,전문화,1.0,0.0
Warlock,Destruction,126002,전문화,1.0,0.0
Warlock,Destruction,136835,전문화,1.0,0.0
Warlock,Destruction,136984,전문화,1.0,0.0
Warlock,Destruction,136985,전문화,1.0,0.0
Warlock,Destruction,136986,전문화,1.0,0.0
Warlock,Destruction,91479,전문화,0.999,0.0
Warlock,Destruction,91484,전문화,0.999,0.0
Warlock,Destruction,91486,전문화,0.999,0.0
Warlock,Destruction,91581,전문화,0.999,0.0
Warlock,Destruction,91588,전문화,0.999,0.0
Warlock,Destruction,91582,전문화,0.997,0.0
Warlock,Destruction,126004,전문화,0.997,0.0
Warlock,Destruction,91481,전문화,0.996,0.0
Warlock,Destruction,134221,전문화,0.994,0.0
Warlock,Destruction,91474,전문화,0.992,0.0
Warlock,Destruction,91489,전문화,0.985,0.0
Warlock,Destruction,91592,전문화,0.98,0.0
Warlock,Destruction,91473,전문화,0.976,0.0
Warlock,Destruction,91493,전문화,0.71,0.0
Warlock,Destruction,91500,전문화,0.655,0.0
Warlock,Destruction,117426,전문화,0.652,0.004
Warlock,Destruction,117431,전문화,0.652,0.004
Warlock,Destruction,117434,전문화,0.652,0.004
Warlock,Destruction,117437,전문화,0.652,0.004
Warlock,Destruction,117439,전문화,0.652,0.004
Warlock,Destruction,117441,전문화,0.652,0.004
Warlock,Destruction,117442,전문화,0.652,0.004
Warlock,Destruction,117450,전문화,0.652,0.004
Warlock,Destruction,123310,전문화,0.652,0.003
Warlock,Destruction,123382,전문화,0.652,0.0
Warlock,Destruction,136093,전문화,0.652,0.004
Warlock,Destruction,136094,전문화,0.652,0.004
Warlock,Destruction,136095,전문화,0.652,0.004
Warlock,Destruction,117432,전문화,0.638,0.004
Warlock,Destruction,136834,전문화,0.533,0.0
Warlock,Destruction,91488,전문화,0.506,0.0
Warrior,Arms,112183,공용,1.0,1.0
Warrior,Arms,112185,공용,1.0,1.0
Warrior,Arms,112188,공용,1.0,0.985
Warrior,Arms,112208,공용,1.0,1.0
Warrior,Arms,112216,공용,1.0,1.0
Warrior,Arms,112224,공용,1.0,1.0
Warrior,Arms,112233,공용,1.0,1.0
Warrior,Arms,112235,공용,1.0,1.0
Warrior,Arms,112248,공용,1.0,1.0
Warrior,Arms,112249,공용,1.0,0.999
Warrior,Arms,134032,공용,1.0,1.0
Warrior,Arms,134033,공용,1.0,1.0
Warrior,Arms,135597,공용,1.0,0.999
Warrior,Arms,112245,공용,0.999,1.0
Warrior,Arms,112219,공용,0.998,0.984
Warrior,Arms,112253,공용,0.998,1.0
Warrior,Arms,118850,공용,0.995,0.948
Warrior,Arms,112238,공용,0.992,0.92
Warrior,Arms,112217,공용,0.991,0.996
Warrior,Arms,112215,공용,0.976,0.97
Warrior,Arms,112206,공용,0.957,0.822
Warrior,Arms,136626,공용,0.928,0.828
Warrior,Arms,134226,공용,0.858,0.998
Warrior,Arms,136625,공용,0.8,0.982
Warrior,Arms,112242,미분류,0.353,0.286
Warrior,Arms,135932,미분류,0.32,0.0
Warrior,Arms,112147,미분류,0.318,0.0
Warrior,Arms,135937,미분류,0.318,0.0
Warrior,Arms,135938,미분류,0.318,0.0
Warrior,Arms,114740,미분류,0.311,0.0
Warrior,Arms,136700,미분류,0.309,0.0
Warrior,Arms,117390,미분류,0.308,0.0
Warrior,Arms,117391,미분류,0.308,0.0
Warrior,Arms,117393,미분류,0.308,0.0
Warrior,Arms,117396,미분류,0.308,0.0
Warrior,Arms,117403,미분류,0.308,0.0
Warrior,Arms,117408,미분류,0.308,0.0
Warrior,Arms,117409,미분류,0.308,0.0
Warrior,Arms,117415,미분류,0.308,0.0
Warrior,Arms,117416,미분류,0.308,0.0
Warrior,Arms,119857,미분류,0.308,0.0
Warrior,Arms,123393,미분류,0.308,0.0
Warrior,Arms,136071,미분류,0.308,0.0
Warrior,Arms,136072,미분류,0.308,0.0
Warrior,Arms,136073,미분류,0.308,0.0
Warrior,Arms,136702,미분류,0.308,0.0
Warrior,Arms,119858,미분류,0.271,0.0
Warrior,Arms,112211,미분류,0.258,0.212
Warrior,Arms,134225,미분류,0.201,0.018
Warrior,Arms,134216,미분류,0.183,0.0
Warrior,Arms,117386,미분류,0.037,0.0
Warrior,Arms,123408,미분류,0.036,0.006
Warrior,Arms,134217,미분류,0.036,0.0
Warrior,Arms,112241,미분류,0.031,0.061
Warrior,Arms,123770,미분류,0.03,0.001
Warrior,Arms,123409,미분류,0.028,0.006
Warrior,Arms,134254,미분류,0.014,0.013
Warrior,Arms,112214,미분류,0.006,0.0
Warrior,Arms,135939,미분류,0.002,0.0
Warrior,Arms,135943,미분류,0.002,0.0
Warrior,Arms,112190,영웅,0.804,0.488
Warrior,Arms,112209,영웅,0.707,0.58
Warrior,Arms,117381,영웅,0.692,0.544
Warrior,Arms,117385,영웅,0.692,0.544
Warrior,Arms,117398,영웅,0.692,0.544
Warrior,Arms,117406,영웅,0.692,0.544
Warrior,Arms,117407,영웅,0.692,0.544
Warrior,Arms,117410,영웅,0.692,0.544
Warrior,Arms,117411,영웅,0.692,0.544
Warrior,Arms,117417,영웅,0.692,0.544
Warrior,Arms,136074,영웅,0.692,0.544
Warrior,Arms,136075,영웅,0.692,0.544
Warrior,Arms,136076,영웅,0.692,0.544
Warrior,Arms,117383,영웅,0.664,0.538
Warrior,Arms,117384,영웅,0.663,0.543
Warrior,Arms,117392,영웅,0.657,0.538
Warrior,Arms,112198,영웅,0.62,0.579
Warrior,Arms,136627,영웅,0.52,0.446
Warrior,Arms,134031,영웅,0.433,0.422
Warrior,Arms,112210,영웅,0.333,0.409
Warrior,Arms,112205,영웅,0.011,0.461
Warrior,Arms,118853,영웅,0.001,0.457
Warrior,Arms,112121,전문화,1.0,0.0
Warrior,Arms,112122,전문화,1.0,0.0
Warrior,Arms,112123,전문화,1.0,0.0
Warrior,Arms,112126,전문화,1.0,0.0
Warrior,Arms,112128,전문화,1.0,0.0
Warrior,Arms,112131,전문화,1.0,0.0
Warrior,Arms,112134,전문화,1.0,0.0
Warrior,Arms,112144,전문화,1.0,0.0
Warrior,Arms,112146,전문화,1.0,0.0
Warrior,Arms,112179,전문화,1.0,0.0
Warrior,Arms,112184,전문화,1.0,0.0
Warrior,Arms,112310,전문화,1.0,0.0
Warrior,Arms,112318,전문화,1.0,0.0
Warrior,Arms,112320,전문화,1.0,0.0
Warrior,Arms,114643,전문화,1.0,0.0
Warrior,Arms,135941,전문화,1.0,0.0
Warrior,Arms,135944,전문화,1.0,0.0
Warrior,Arms,136703,전문화,1.0,0.0
Warrior,Arms,136987,전문화,1.0,0.0
Warrior,Arms,136988,전문화,1.0,0.0
Warrior,Arms,136989,전문화,1.0,0.0
Warrior,Arms,112137,전문화,0.996,0.0
Warrior,Arms,112129,전문화,0.988,0.0
Warrior,Arms,114739,전문화,0.705,0.0
Warrior,Arms,135942,전문화,0.698,0.0
Warrior,Arms,112125,전문화,0.692,0.0
Warrior,Arms,112314,전문화,0.692,0.0
Warrior,Arms,123390,전문화,0.692,0.0
Warrior,Arms,135940,전문화,0.692,0.0
Warrior,Arms,112145,전문화,0.689,0.0
Warrior,Arms,112317,전문화,0.689,0.0
Warrior,Arms,112311,전문화,0.683,0.0
Warrior,Arms,114733,전문화,0.683,0.0
Warrior,Arms,135934,전문화,0.683,0.0
Warrior,Arms,112135,전문화,0.619,0.0
Warrior,Fury,112183,공용,1.0,1.0
Warrior,Fury,112185,공용,1.0,1.0
Warrior,Fury,112208,공용,1.0,1.0
Warrior,Fury,112216,공용,1.0,1.0
Warrior,Fury,112224,공용,1.0,1.0
Warrior,Fury,112233,공용,1.0,1.0
Warrior,Fury,112235,공용,1.0,1.0
Warrior,Fury,112245,공용,1.0,0.999
Warrior,Fury,112248,공용,1.0,1.0
Warrior,Fury,112253,공용,1.0,0.998
Warrior,Fury,134032,공용,1.0,1.0
Warrior,Fury,134033,공용,1.0,1.0
Warrior,Fury,112249,공용,0.999,1.0
Warrior,Fury,135597,공용,0.999,1.0
Warrior,Fury,134226,공용,0.998,0.858
Warrior,Fury,112217,공용,0.996,0.991
Warrior,Fury,112188,공용,0.985,1.0
Warrior,Fury,112219,공용,0.984,0.998
Warrior,Fury,136625,공용,0.982,0.8
Warrior,Fury,112215,공용,0.97,0.976
Warrior,Fury,118850,공용,0.948,0.995
Warrior,Fury,112238,공용,0.92,0.992
Warrior,Fury,136626,공용,0.828,0.928
Warrior,Fury,112206,공용,0.822,0.957
Warrior,Fury,112209,공용,0.58,0.707
Warrior,Fury,112190,공용,0.488,0.804
Warrior,Fury,136452,미분류,0.485,0.0
Warrior,Fury,112255,미분류,0.472,0.0
Warrior,Fury,112205,미분류,0.461,0.011
Warrior,Fury,118853,미분류,0.457,0.001
Warrior,Fury,112285,미분류,0.456,0.0
Warrior,Fury,117382,미분류,0.456,0.0
Warrior,Fury,117394,미분류,0.456,0.0
Warrior,Fury,117397,미분류,0.456,0.0
Warrior,Fury,117400,미분류,0.456,0.0
Warrior,Fury,117402,미분류,0.456,0.0
Warrior,Fury,117404,미분류,0.456,0.0
Warrior,Fury,117405,미분류,0.456,0.0
Warrior,Fury,117413,미분류,0.456,0.0
Warrior,Fury,123392,미분류,0.456,0.0
Warrior,Fury,136068,미분류,0.456,0.0
Warrior,Fury,136069,미분류,0.456,0.0
Warrior,Fury,136070,미분류,0.456,0.0
Warrior,Fury,118834,미분류,0.453,0.0
Warrior,Fury,117414,미분류,0.373,0.0
Warrior,Fury,117395,미분류,0.29,0.0
Warrior,Fury,112211,미분류,0.212,0.258
Warrior,Fury,118836,미분류,0.167,0.0
Warrior,Fury,134213,미분류,0.116,0.0
Warrior,Fury,112264,미분류,0.088,0.0
Warrior,Fury,118835,미분류,0.083,0.0
Warrior,Fury,112241,미분류,0.061,0.031
Warrior,Fury,112274,미분류,0.032,0.0
Warrior,Fury,134214,미분류,0.021,0.0
Warrior,Fury,134225,미분류,0.018,0.201
Warrior,Fury,134254,미분류,0.013,0.014
Warrior,Fury,123409,미분류,0.006,0.028
Warrior,Fury,112276,미분류,0.006,0.0
Warrior,Fury,123408,미분류,0.006,0.036
Warrior,Fury,117389,미분류,0.004,0.0
Warrior,Fury,112296,미분류,0.002,0.0
Warrior,Fury,136449,미분류,0.002,0.0
Warrior,Fury,123770,미분류,0.001,0.03
Warrior,Fury,112198,영웅,0.579,0.62
Warrior,Fury,117381,영웅,0.544,0.692
Warrior,Fury,117385,영웅,0.544,0.692
Warrior,Fury,117398,영웅,0.544,0.692
Warrior,Fury,117406,영웅,0.544,0.692
Warrior,Fury,117407,영웅,0.544,0.692
Warrior,Fury,117410,영웅,0.544,0.692
Warrior,Fury,117411,영웅,0.544,0.692
Warrior,Fury,117417,영웅,0.544,0.692
Warrior,Fury,136074,영웅,0.544,0.692
Warrior,Fury,136075,영웅,0.544,0.692
Warrior,Fury,136076,영웅,0.544,0.692
Warrior,Fury,117384,영웅,0.543,0.663
Warrior,Fury,117383,영웅,0.538,0.664
Warrior,Fury,117392,영웅,0.538,0.657
Warrior,Fury,136627,영웅,0.446,0.52
Warrior,Fury,134031,영웅,0.422,0.433
Warrior,Fury,112210,영웅,0.409,0.333
Warrior,Fury,112242,영웅,0.286,0.353
Warrior,Fury,112182,전문화,1.0,0.0
Warrior,Fury,112240,전문화,1.0,0.0
Warrior,Fury,112259,전문화,1.0,0.0
Warrior,Fury,112261,전문화,1.0,0.0
Warrior,Fury,112265,전문화,1.0,0.0
Warrior,Fury,112266,전문화,1.0,0.0
Warrior,Fury,112267,전문화,1.0,0.0
Warrior,Fury,112268,전문화,1.0,0.0
Warrior,Fury,112270,전문화,1.0,0.0
Warrior,Fury,112275,전문화,1.0,0.0
Warrior,Fury,112277,전문화,1.0,0.0
Warrior,Fury,112281,전문화,1.0,0.0
Warrior,Fury,112299,전문화,1.0,0.0
Warrior,Fury,112300,전문화,1.0,0.0
Warrior,Fury,112301,전문화,1.0,0.0
Warrior,Fury,114644,전문화,1.0,0.0
Warrior,Fury,119139,전문화,1.0,0.0
Warrior,Fury,136451,전문화,1.0,0.0
Warrior,Fury,136453,전문화,1.0,0.0
Warrior,Fury,136735,전문화,1.0,0.0
Warrior,Fury,137002,전문화,1.0,0.0
Warrior,Fury,137003,전문화,1.0,0.0
Warrior,Fury,137004,전문화,1.0,0.0
Warrior,Fury,112272,전문화,0.999,0.0
Warrior,Fury,112298,전문화,0.999,0.0
Warrior,Fury,112271,전문화,0.998,0.0
Warrior,Fury,112292,전문화,0.998,0.0
Warrior,Fury,136448,전문화,0.998,0.0
Warrior,Fury,136454,전문화,0.996,0.0
Warrior,Fury,112263,전문화,0.97,0.0
Warrior,Fury,112279,전문화,0.964,0.0
Warrior,Fury,112284,전문화,0.544,0.0
Warrior,Fury,123389,전문화,0.544,0.0
